0.00	0.12258
0.17	0.21613
0.33	0.32903
0.50	0.33548
0.67	0.34194
0.83	0.31699
1.00	0.37742
1.17	0.42903
1.33	0.40645
1.50	0.39677
1.67	0.42258
1.83	0.47059
2.00	0.39355
2.17	0.44194
2.33	0.52903
2.50	0.51290
2.67	0.50968
2.83	0.50654
3.00	0.50968
3.17	0.52581
3.33	0.51613
3.50	0.56129
3.67	0.58710
3.83	0.57516
4.00	0.53226
4.17	0.55806
4.33	0.57419
4.50	0.60000
4.67	0.62258
4.83	0.67647
5.00	0.60645
5.17	0.65484
5.33	0.64839
5.50	0.66129
5.67	0.66129
5.83	0.65359
6.00	0.70645
6.17	0.64839
6.33	0.66129
6.50	0.74839
6.67	0.66452
6.83	0.73856
7.00	0.66452
7.17	0.74516
7.33	0.70645
7.50	0.73226
7.67	0.69355
7.83	0.77451
8.00	0.76774
8.17	0.75161
8.33	0.72903
8.50	0.74516
8.67	0.76129
8.83	0.73529
9.00	0.76452
9.17	0.76452
9.33	0.79355
9.50	0.82581
9.67	0.80323
9.83	0.80392
10.00	0.84516
10.17	0.79355
10.33	0.81290
10.50	0.79677
10.67	0.78065
10.83	0.79085
11.00	0.80968
11.17	0.81290
11.33	0.81613
11.50	0.83548
11.67	0.87097
11.83	0.84641
12.00	0.85161
12.17	0.82903
12.33	0.86129
12.50	0.87097
12.67	0.86452
12.83	0.85294
13.00	0.86774
13.17	0.89032
13.33	0.88065
13.50	0.89677
13.67	0.88387
13.83	0.86601
14.00	0.90323
14.17	0.87742
14.33	0.87419
14.50	0.86129
14.67	0.89355
14.83	0.89542
15.00	0.86452
15.17	0.90968
15.33	0.87742
15.50	0.92581
15.67	0.92258
15.83	0.88889
16.00	0.91935
16.17	0.89355
16.33	0.91935
16.50	0.92258
16.67	0.92258
16.83	0.91830
17.00	0.93871
17.17	0.93871
17.33	0.93871
17.50	0.94194
17.67	0.92258
17.83	0.90523
18.00	0.91935
18.17	0.96452
18.33	0.90968
18.50	0.93548
18.67	0.92258
18.83	0.93464
19.00	0.93548
19.17	0.92903
19.33	0.96129
19.50	0.93226
19.67	0.90323
19.83	0.96078
20.00	0.93871
20.17	0.93548
20.33	0.92903
20.50	0.94839
20.67	0.95161
20.83	0.95752
21.00	0.95484
21.17	0.94839
21.33	0.93226
21.50	0.94839
21.67	0.95161
21.83	0.96732
22.00	0.93871
22.17	0.96452
22.33	0.97097
22.50	0.95161
22.67	0.95484
22.83	0.96405
23.00	0.96452
23.17	0.95806
23.33	0.95161
23.50	0.95806
23.67	0.95484
23.83	0.98039
24.00	0.95161
24.17	0.98065
24.33	0.97097
24.50	0.96452
24.67	0.97097
24.83	0.97386
25.00	0.97419
25.17	0.98065
25.33	0.98710
25.50	0.97419
25.67	0.96774
25.83	0.97386
26.00	0.97419
26.17	0.99032
26.33	0.97419
26.50	0.98710
26.67	0.97419
26.83	0.97712
27.00	0.97097
27.17	0.98065
27.33	0.96452
27.50	0.96774
27.67	0.97742
27.83	0.97059
28.00	0.98387
28.17	0.99032
28.33	0.98387
28.50	0.97419
28.67	0.97742
28.83	0.98366
29.00	0.99032
29.17	0.97419
29.33	0.98710
29.50	0.98387
29.67	0.98065
29.83	0.97386
30.00	0.98387
30.17	0.99677
30.33	0.99032
30.50	0.98065
30.67	0.97419
30.83	0.97386
31.00	0.97097
31.17	0.99355
31.33	0.99355
31.50	0.98387
31.67	0.98710
31.83	0.98366
32.00	0.99032
32.17	0.97742
32.33	0.99032
32.50	0.99032
32.67	0.98710
32.83	0.98693
33.00	0.98710
33.17	0.99032
33.33	0.99355
33.50	0.99355
33.67	0.98387
33.83	0.99020
34.00	0.98065
34.17	0.98710
34.33	0.99032
34.50	0.99032
34.67	0.98387
34.83	0.98039
35.00	0.99355
35.17	0.99355
35.33	0.99032
35.50	0.98065
35.67	0.98387
35.83	0.99020
36.00	0.99032
36.17	0.98065
36.33	0.99677
36.50	0.99355
36.67	0.99677
36.83	1.00000
37.00	0.99032
37.17	0.99032
37.33	0.99677
37.50	1.00000
37.67	0.99032
37.83	0.98693
38.00	0.99355
38.17	0.99355
38.33	0.99032
38.50	0.99032
38.67	0.98710
38.83	0.99346
39.00	0.99677
39.17	0.96774
39.33	0.99677
39.50	1.00000
39.67	0.99677
39.83	0.99673
40.00	0.99677
40.17	1.00000
40.33	0.99355
40.50	0.98710
40.67	0.99677
40.83	0.98693
41.00	0.97419
41.17	0.99032
41.33	0.99677
41.50	0.99677
41.67	0.99355
41.83	0.99673
42.00	0.99677
42.17	0.99677
42.33	0.99677
42.50	0.99677
42.67	0.99032
42.83	0.98693
43.00	0.97742
43.17	0.99032
43.33	1.00000
43.50	1.00000
43.67	0.98710
43.83	1.00000
44.00	0.99355
44.17	0.99677
44.33	0.99355
44.50	1.00000
44.67	0.99355
44.83	0.99673
45.00	0.99677
45.17	1.00000
45.33	0.99677
45.50	0.99032
45.67	0.99355
45.83	0.99346
46.00	0.99355
46.17	0.99355
46.33	0.99355
46.50	1.00000
46.67	0.99355
46.83	0.99673
47.00	1.00000
47.17	0.99677
47.33	0.99677
47.50	0.99677
47.67	0.99677
47.83	1.00000
48.00	0.99032
48.17	0.99677
48.33	1.00000
48.50	1.00000
48.67	0.99677
48.83	0.99346
49.00	0.99677
49.17	0.99355
49.33	0.99355
49.50	0.99355
49.67	0.99677
49.83	0.99346
50.00	1.00000
50.17	0.99355
50.33	0.99677
50.50	0.99677
50.67	0.99677
50.83	1.00000
51.00	1.00000
51.17	0.98710
51.33	0.99677
51.50	0.99677
51.67	0.99677
51.83	1.00000
52.00	0.99355
52.17	0.99677
52.33	1.00000
52.50	1.00000
52.67	0.99355
52.83	1.00000
53.00	1.00000
53.17	1.00000
53.33	0.99677
53.50	1.00000
53.67	0.99677
53.83	0.99346
54.00	1.00000
54.17	1.00000
54.33	0.99355
54.50	1.00000
54.67	0.99355
54.83	0.99673
55.00	1.00000
55.17	1.00000
55.33	1.00000
55.50	1.00000
55.67	1.00000
55.83	1.00000
56.00	0.99677
56.17	1.00000
56.33	1.00000
56.50	1.00000
56.67	0.99677
56.83	1.00000
57.00	0.99677
57.17	1.00000
57.33	1.00000
57.50	1.00000
57.67	1.00000
57.83	0.99673
58.00	1.00000
58.17	1.00000
58.33	0.99677
58.50	1.00000
58.67	0.99677
58.83	1.00000
59.00	1.00000
59.17	0.99677
59.33	0.99677
59.50	1.00000
59.67	1.00000
59.83	0.99346
60.00	1.00000
60.17	1.00000
60.33	1.00000
60.50	1.00000
60.67	1.00000
60.83	0.99673
61.00	1.00000
61.17	0.99677
61.33	1.00000
61.50	0.99677
61.67	1.00000
61.83	1.00000
62.00	0.99677
62.17	1.00000
62.33	0.99677
62.50	1.00000
62.67	0.99677
62.83	1.00000
63.00	1.00000
63.17	0.99677
63.33	0.99355
63.50	1.00000
63.67	1.00000
63.83	1.00000
64.00	1.00000
64.17	1.00000
64.33	1.00000
64.50	1.00000
64.67	1.00000
64.83	1.00000
65.00	0.99355
65.17	0.99677
65.33	1.00000
65.50	1.00000
65.67	1.00000
65.83	1.00000
66.00	0.99677
66.17	0.99677
66.33	1.00000
66.50	0.99677
66.67	1.00000
66.83	0.99346
67.00	1.00000
67.17	0.99677
67.33	1.00000
67.50	0.99355
67.67	1.00000
67.83	1.00000
68.00	1.00000
68.17	0.99677
68.33	1.00000
68.50	1.00000
68.67	1.00000
68.83	1.00000
69.00	0.99677
69.17	0.99355
69.33	1.00000
69.50	1.00000
69.67	0.99677
69.83	1.00000
70.00	1.00000
70.17	1.00000
70.33	1.00000
70.50	0.99355
70.67	1.00000
70.83	0.99673
71.00	1.00000
71.17	1.00000
71.33	1.00000
71.50	0.99677
71.67	1.00000
71.83	0.99346
72.00	1.00000
72.17	1.00000
72.33	1.00000
72.50	1.00000
72.67	0.99677
72.83	0.99673
73.00	1.00000
73.17	1.00000
73.33	1.00000
73.50	1.00000
73.67	1.00000
73.83	1.00000
74.00	1.00000
74.17	1.00000
74.33	1.00000
74.50	1.00000
74.67	1.00000
74.83	1.00000
75.00	1.00000
75.17	1.00000
75.33	1.00000
75.50	1.00000
75.67	1.00000
75.83	0.99673
76.00	1.00000
76.17	1.00000
76.33	1.00000
76.50	0.99677
76.67	0.99677
76.83	1.00000
77.00	1.00000
77.17	1.00000
77.33	1.00000
77.50	1.00000
77.67	1.00000
77.83	1.00000
78.00	1.00000
78.17	1.00000
78.33	1.00000
78.50	1.00000
78.67	1.00000
78.83	1.00000
79.00	1.00000
79.17	1.00000
79.33	0.99677
79.50	0.99355
79.67	1.00000
79.83	0.99673
80.00	1.00000
80.17	0.99677
80.33	1.00000
80.50	1.00000
80.67	1.00000
80.83	1.00000
81.00	1.00000
81.17	1.00000
81.33	0.99677
81.50	1.00000
81.67	1.00000
81.83	0.99673
82.00	1.00000
82.17	1.00000
82.33	1.00000
